domain,domain_length,family,tld,num_ratio,3-gram_check,4-gram_check,5-gram_check,6-gram_check,char_check,dist_mean,dist_median,dist_std,dist_max
o9f3ecodb4i4p.info,18,ebury,info,0.2222222222222222,1,0,0,0,0.0,18.534914522077557,17.0,5.727841071277669,54.0
takisivoibasudf.ddns.net,24,symmi,ddns.net,0.0,3,0,0,0,0.0,21.692809258919652,21.0,4.795212841048869,57.0
laughopinion.net,16,suppobox,net,0.0,4,2,2,1,0.0,17.331866250993336,15.0,6.814206281985053,57.0
wdc97da367a4aa62f14403f40a7d446662.pro,38,wd,pro,0.21052631578947367,0,0,0,0,0.0,34.83436232858569,35.0,1.8851538246847024,56.0
nkijfcgegqgmmau.com,19,bedep,com,0.0,1,0,0,0,0.0,18.503942783788737,17.0,5.881585610390187,58.0
uxkqlbeblyjurgoqhyknsxnxg.mu,28,necurs,mu,0.0,0,0,0,0,0.0,25.444098050003056,25.0,3.6833071040291134,58.0
bokckadelkldnbnm.co,19,padcrypt,co,0.0,2,0,0,0,0.0,18.684903315198568,17.0,5.441449073389835,57.0
zoouzagak.me,12,pitou,me,0.0,3,0,0,0,0.0,16.808505002343257,15.0,7.399463815502991,58.0
pujytu.info,11,simda,info,0.0,0,0,0,0,0.0,16.684577296900788,15.0,7.672250071135954,56.0
wexvemwlp5.net,14,urlzone,net,0.07142857142857142,0,0,0,0,0.0,16.809809075534364,15.0,7.024001383968318,57.0
gkgyardenslavetusul.com,23,banjori,com,0.0,6,2,1,0,0.0,20.669295189192493,20.0,5.023720449572488,58.0
dddmdooonoblacdf.net,20,padcrypt,net,0.0,2,0,0,0,0.0,19.386779958025144,18.0,5.437918175945021,57.0
kaatvoloxoraife.ddns.net,24,symmi,ddns.net,0.0,4,0,0,0,0.0,21.687002057990505,21.0,4.804052372638207,57.0
hawonab.info,12,simda,info,0.0,4,0,0,0,0.0,16.46954785337327,15.0,7.342943175381452,56.0
emvaeinmrkstabqo.com,20,bedep,com,0.0,1,1,0,0,0.0,18.7848279234672,17.0,5.673043747235867,58.0
9q7stub0d6n4.com,16,qadars,com,0.3125,1,1,0,0,0.0,17.21083195794364,15.0,6.36607954854362,57.0
sikubis.info,12,simda,info,0.0,2,0,0,0,0.0,16.658719970658353,15.0,7.48245278078592,57.0
ezajevmjid.net,14,pushdotid,net,0.0,0,0,0,0,0.0,16.662835951667788,15.0,6.967362093079161,57.0
q2e2s2ajslyp1no07nq.ddns.net,28,corebot,ddns.net,0.17857142857142858,1,0,0,0,0.0,24.98086680114921,25.0,3.7395629580981984,56.0
zwlijkl67o56.top,16,qadars,top,0.125,0,0,0,0,0.0,17.962385638893984,16.0,6.353403022599983,58.0
5204187a0e15e98f6f9bb3dee8415875.top,36,tinynuke,top,0.2222222222222222,1,0,0,0,0.0,32.738492572895645,33.0,1.9242406841296151,56.0
brqjjuw.eu,10,shifu,eu,0.0,0,0,0,0,0.0,16.712309228355437,15.0,7.697291100403963,58.0
3xna31q1ngodtuu.net,19,urlzone,net,0.15789473684210525,1,0,0,0,0.0,18.951912301077897,17.0,5.69704154439833,57.0
upmdoqvkrgeymroimglxezaenosqjqbzckylbgkd.pro,44,makloader,pro,0.0,3,0,0,0,0.0,38.36334739287243,38.0,1.7296891935780083,57.0
emicfwiwctshzo65.com,20,bedep,com,0.05,0,0,0,0,0.0,19.028119078183266,18.0,5.53706822559004,58.0
xx3e13836.me,12,xxhex,me,0.16666666666666666,0,0,0,0,0.0,17.175764614789006,15.0,7.039150114259662,58.0
1rb8u03ax0raa1skpn0nhqi5de.net,30,gameover,net,0.2333333333333333,0,0,0,0,0.0,26.66265256637529,26.0,3.0311733667268217,54.0
blnobcaefcolebkf.com,20,padcrypt,com,0.0,2,1,0,0,0.0,18.67856633453552,17.0,5.4148849828470595,58.0
wcrdcyfrjwnvqm.com,18,bedep,com,0.0,0,0,0,0,0.0,17.95753611671455,16.0,6.106773191279572,58.0
8py3kxqrst2j.org,16,qadars,org,0.1875,0,0,0,0,0.0,17.948550237382072,15.0,6.378406013757076,58.0
juthkru.info,12,shifu,info,0.0,1,0,0,0,0.0,16.751166534221735,15.0,7.554231411069294,56.0
yaaeyhfbycwducue.eu,19,emotet,eu,0.0,1,0,0,0,0.0,19.23094321168775,18.0,5.397754960345121,58.0
qnwmmssqnn.info,15,mydoom,info,0.0,0,0,0,0,0.0,17.55999755486277,15.0,7.0621096018605485,56.0
sebastianperegrine.net,22,suppobox,net,0.0,5,3,0,0,0.0,20.25447765755853,19.0,5.164679122225527,57.0
cdknbvz.net,11,proslikefan,net,0.0,0,0,0,0,0.0,16.34341952442081,15.0,7.474451836614554,57.0
hitroxuzq.kz,12,pushdo,kz,0.0,2,0,0,0,0.0,17.016973327628012,15.0,7.444027097819974,58.0
wd265ef6bd3386f7951b9ccb09f04a56b5.pro,38,wd,pro,0.2368421052631579,0,0,0,0,0.0,34.598773356154624,35.0,1.9046813035151928,56.0
softandbusinesscopyright.ru,27,gozi,ru,0.0,9,4,2,1,0.0,24.31344621716893,23.0,3.7608789052856273,58.0
gmaaxek.eu,10,shifu,eu,0.0,1,0,0,0,0.0,16.420502475701447,15.0,7.543217902695121,58.0
kriuqditupmf.com,16,bedep,com,0.0,2,0,0,0,0.0,17.075473235935366,15.0,6.746677345995949,58.0
epsioayaw.com,13,pitou,com,0.0,2,0,0,0,0.0,16.04109868166351,14.0,7.3241885805967,58.0
neeseeioibb.org,15,proslikefan,org,0.0,2,0,1,0,0.0,17.332762801312224,15.0,6.64867499439563,58.0
wd181d628a2d93cefd9a435c130c06de91.pro,38,wd,pro,0.2368421052631579,0,0,0,0,0.0,34.325162499745296,34.0,1.931308008608381,54.0
18bce6600ff8ba9fb3de6e9dcdafd8b9.org,36,bamital,org,0.25,0,0,0,0,0.0,32.06854534710761,32.0,2.106521306002448,57.0
ojztxopmzsqmsrv.biz,19,murofet,biz,0.0,0,0,0,0,0.0,19.430486786070873,17.0,5.969947603123557,58.0
nupreadad.com,13,pushdo,com,0.0,2,2,0,0,0.0,15.995150477820568,14.0,7.197235906868513,58.0
ghuj4dub41yn.com,16,qadars,com,0.125,1,0,0,0,0.0,17.204943252440042,15.0,6.466085937882099,58.0
layergeptadobeflash.net,23,volatilecedar,net,0.0,10,2,3,0,0.0,20.826252623428488,20.0,4.845799446327149,57.0
azoush.com,10,virut,com,0.0,2,0,0,0,0.0,15.990423212502801,14.0,7.807864076686176,58.0
szqtbffu.info,13,conficker,info,0.0,0,0,0,0,0.0,16.922061250687694,15.0,7.1712328717403295,56.0
tadobefelashplayerg.net,23,volatilecedar,net,0.0,10,3,2,1,0.0,20.86596572732645,20.0,4.841518693059163,57.0
jjsvdhqslvesutkdib.su,21,necurs,su,0.0,1,0,0,0,0.0,20.71267599894044,19.0,5.1233450205540265,58.0
selqnqfqbex.com,15,pykspa2s,com,0.0,0,0,0,0,0.0,16.71748476883265,14.0,6.812657175401956,58.0
naehearad.name,14,pitou,name,0.0,4,2,0,0,0.0,17.014304052814964,15.0,6.951695106196565,58.0
jw06h03xptutmhkon11wovxct.net,29,gameover,net,0.10344827586206896,2,0,0,0,0.0,26.00340281598305,26.0,3.3838156698380124,55.0
qenpeaxfmojxbvce.com,20,ramnit,com,0.0,1,0,0,0,0.0,18.840801189966786,17.0,5.522682684906667,58.0
ppvurhkjwvwlznte.net,20,murofet,net,0.0,0,0,0,0,0.0,19.522872221203414,18.0,5.820430051222122,57.0
isleniqutoip.ddns.net,21,symmi,ddns.net,0.0,1,1,0,0,0.0,19.735965931087886,18.0,5.646645052158358,57.0
tettcsqplwe.biz,15,necurs,biz,0.0,0,0,0,0,0.0,17.520304827108422,15.0,6.646965201510412,58.0
qz4r731yug7mf15bxduqoybe6g.net,30,gameover,net,0.16666666666666666,0,0,0,0,0.0,26.726042749149297,26.0,3.0128627878988583,57.0
zefopqhazw.net,14,pushdotid,net,0.0,1,0,0,0,0.0,16.725838987713185,15.0,7.029669670510661,57.0
atwnaqynvyg.ac,14,necurs,ac,0.0,0,0,0,0,0.0,17.419809686818677,15.0,6.830009315067892,58.0
iqayeakwmqaeugku.org,20,ramdo,org,0.0,2,0,0,0,0.0,19.41072192676814,18.0,5.462365550354142,58.0
zoiizamal.mobi,14,pitou,mobi,0.0,3,0,0,0,0.0,17.394889663182347,15.0,7.107824704195973,58.0
mnwdgjkljpiivcmwxw.com,22,ramnit,com,0.0,0,0,0,0,0.0,20.391384966481247,19.0,5.304199439787419,58.0
wdeb82753452072b3dbbcf1c8e4b2d29a6.pro,38,wd,pro,0.21052631578947367,1,0,0,0,0.0,34.546141777207254,35.0,1.8783113881209912,55.0
7ssx5jz5xuvopnzg.net,20,chinad,net,0.15,0,0,0,0,0.0,19.67094565682499,18.0,5.642494442056407,57.0
8255e4d38664e088c48a18e1e3f40090.co.cc,38,bamital,cc,0.2368421052631579,0,0,0,0,0.0,34.225665790492485,34.0,1.9630509372394296,54.0
05c2f459af40a3de669ff876fb23d45d.xyz,36,tinynuke,xyz,0.25,0,0,0,0,0.0,32.925851213399355,33.0,1.87531708713723,57.0
jeasodeo.kz,11,pushdo,kz,0.0,2,0,0,0,0.0,16.461927175662733,15.0,7.252698844957585,58.0
haq9iev5p0a4j.info,18,ebury,info,0.2222222222222222,0,0,0,0,0.0,18.5607922244636,17.0,5.814265784829779,55.0
vgpyvsdabol6.com,16,qadars,com,0.0625,1,0,0,0,0.0,17.06569268700206,15.0,6.583272566371161,58.0
gb4ic77wrzlrdylxrf.cn,21,rovnix,cn,0.09523809523809523,0,0,0,0,0.0,20.695213643865767,19.0,4.825441408256499,57.0
ylxis-zoc.net,13,redyms,net,0.0,0,0,0,0,0.07692307692307693,16.709130549952118,15.0,7.368178677655416,56.0
dobfffcnfnlambmo.website,24,padcrypt,website,0.0,2,1,0,0,0.0,22.600484952217947,21.0,4.440511850899114,58.0
jtbnererwyatanb.com,19,banjori,com,0.0,3,0,0,0,0.0,18.25290869450048,17.0,5.865471798563484,58.0
gjlcwin.pl,10,locky,pl,0.0,1,0,0,0,0.0,16.697414267375756,15.0,7.585955136754253,58.0
finishdifferent.net,19,suppobox,net,0.0,2,1,1,2,0.0,18.677649408073027,17.0,5.823172051535543,57.0
iqreke.org,10,nymaim,org,0.0,1,0,0,0,0.0,16.511889479797052,15.0,7.520857395210403,58.0
iflrwese.se,11,proslikefan,se,0.0,0,1,0,0,0.0,16.514028974876215,15.0,7.3667221656044894,58.0
kykwmwmiqycgegkg.org,20,ramdo,org,0.0,0,0,0,0,0.0,19.724473786091245,18.0,5.608204604954202,58.0
kcyrjdb.info,12,shifu,info,0.0,0,0,0,0,0.0,16.647003688081995,15.0,7.270058538916628,56.0
broadwaydrive.com,17,matsnu,com,0.0,1,2,2,0,0.0,17.268394563644883,15.0,6.270888488918875,58.0
pqfbnaszjaszcnnemowp.com,24,dircrypt,com,0.0,1,0,0,0,0.0,21.49628135379098,21.0,4.679952952873468,58.0
c-4tvylwolbz88x24jtz-ejo-jopjhnvx2e00hjyvzzx2ejvt.g01.msn.com,61,benign,com,0.11475409836065575,0,0,0,0,0.049180327868852465,54.235813110010795,54.0,1.9177390382810364,60.0
uofvta.net,10,conficker,net,0.0,0,0,0,0,0.0,16.191148603215357,14.0,7.68545777466489,57.0
1eooi6u1slj7o91kgntj3zm163d.biz,31,gameover,biz,0.2258064516129032,0,0,0,0,0.0,28.018725675978565,28.0,2.6504135776681137,58.0
3bd6aceef42066f312c80948117f9c19.win,36,wd,win,0.19444444444444445,2,0,0,0,0.0,33.1127412026,33.0,1.9620825076567148,55.0
yaeosr.com,10,virut,com,0.0,0,0,0,0,0.0,15.82011940420156,14.0,7.729476325393571,58.0
tvppptg.org,11,proslikefan,org,0.0,0,0,0,0,0.0,16.97632292112395,15.0,7.623448784880874,58.0
vcjcfmjy.com,12,vawtrak,com,0.0,0,0,0,0,0.0,16.230515312671926,14.0,7.458015696605109,58.0
xx1f19c1b0.tc,13,xxhex,tc,0.3076923076923077,0,0,0,0,0.0,17.430181143916702,16.0,6.698242482418651,57.0
vnwakjneluffi.com,17,ramnit,com,0.0,0,1,0,0,0.0,17.420828493999224,15.0,6.392250096725171,58.0
retaintwayoriginal.com,22,gozi,com,0.0,8,3,1,2,0.0,19.89137477840944,19.0,5.339657199840858,58.0
bkdaomfkfemaccaa.com,20,padcrypt,com,0.0,2,1,0,0,0.0,18.82704729302932,18.0,5.437603098411012,58.0
927b87b33d0b5182b97b638d4e826913.com,36,tinynuke,com,0.25,0,0,0,0,0.0,32.66024818142918,33.0,2.3504715103906766,56.0
kpvhcosfbbjicjv.work,20,locky,work,0.0,1,0,0,0,0.0,19.717545897263484,18.0,5.517029965064272,58.0
b68gwi45g53itl18isn40ovi35jtlypsfzlzku.info,43,murofetweekly,info,0.13953488372093026,0,0,0,0,0.0,38.068239704953434,38.0,1.7745774531124858,53.0
qgmpoprpkteggpnshoys.bz,23,necurs,bz,0.0,5,0,0,0,0.0,22.010269576379976,21.0,4.827201584268645,58.0
ppejvfj.info,12,shifu,info,0.0,0,0,0,0,0.0,16.795973674022456,15.0,7.394403037104374,57.0
hmyhmsc.eu,10,shifu,eu,0.0,0,0,0,0,0.0,16.590826660146302,15.0,7.696143829395179,58.0
ldpaqxr.in,10,proslikefan,in,0.0,0,0,0,0,0.0,16.400085579803168,15.0,7.5134287902409005,57.0
mrpkkku.net,11,vidro,net,0.0,0,0,0,0,0.0,16.58526397294048,15.0,7.808776083418553,58.0
ktwpon5dur34oxg2kxilonw.com,27,corebot,com,0.1111111111111111,1,0,0,0,0.0,23.789697821790252,23.0,3.983651260602204,58.0
8qus9mjl6sho2hlg.org,20,chinad,org,0.2,1,0,0,0,0.0,19.824928174093767,18.0,5.3675407384365235,58.0
nl3sjgshem38mxs3.info,21,chinad,info,0.14285714285714285,2,0,0,0,0.0,20.324143692564746,19.0,5.2175812724748685,54.0
49b959cb4faf49f26a42213bba2f006d.cz.cc,38,bamital,cc,0.21052631578947367,0,0,0,0,0.0,34.657171383743915,35.0,1.9471526143786704,56.0
gycd6i178vl725qpdn.ru,21,rovnix,ru,0.14285714285714285,0,0,0,0,0.0,20.89530737412637,20.0,4.617613992063487,58.0
vjcvflntyddqeflyo.com,21,ramnit,com,0.0,1,0,0,0,0.0,19.596246714346844,18.0,5.334477621329318,58.0
harriettaeccleston.ru,21,suppobox,ru,0.0,3,2,1,0,0.0,20.18179595329788,19.0,5.089936149519929,58.0
s0kbwve2gb5p7t341tm.in,22,corebot,in,0.2272727272727273,0,0,0,0,0.0,21.49100393259572,20.0,4.3544446632112725,54.0
tuserfdisallowdisallow.mn,25,gozi,mn,0.0,7,2,1,1,0.0,22.942783788740144,22.0,4.240285068275644,57.0
ghkvwbwtelwf36e4qpi.cc,22,corebot,cc,0.09090909090909093,0,0,0,0,0.0,21.24622531939605,20.0,4.588602589374198,58.0
ktmydxptaqc59awo41f22f52eskzcui15bwpr.org,41,murofetweekly,org,0.12195121951219512,0,0,0,0,0.0,35.92405811276158,36.0,1.7425362451139508,58.0
kwwkodm.in,10,nymaim,in,0.0,0,0,0,0,0.0,16.58575300038715,15.0,7.640285198353152,57.0
vjmttsfox.cc,12,pykspa2s,cc,0.0,1,0,0,0,0.0,16.74996434174868,15.0,7.337242631996398,58.0
rycajgqclw.com,14,fobber,com,0.0,0,0,0,0,0.0,16.447928765001937,14.0,7.082015748418588,58.0
d50j46ewgxd60m49lqhvb58mtl28asmri45jxp62.ru,43,murofetweekly,ru,0.18604651162790695,0,0,0,0,0.0,38.70185626668297,39.0,1.5125306000217298,56.0
tuhctojkhu.com,14,pushdotid,com,0.0,1,0,0,0,0.0,16.532836155429226,14.0,7.259219918911048,58.0
86y3zcin6go5yaeuhj.net,22,rovnix,net,0.18181818181818185,0,0,0,0,0.0,20.658129062493632,19.0,4.8755564612801905,57.0
sjqrrfbldqtupdpcc.net,21,fobber,net,0.0,1,0,0,0,0.0,20.023493693583553,19.0,5.286189521101644,57.0
1rdqzzgcyxbxu6599sm16jzrfc.net,30,gameover,net,0.1,0,0,0,0,0.0,26.94292642174542,27.0,3.0168689777839064,57.0
oteioybnojl.tv,14,oderoor,tv,0.0,0,0,0,0,0.0,17.312386657701165,15.0,6.877741008656956,58.0
hpmiqfmnlmmzhe.com,18,murofet,com,0.0,0,0,0,0,0.0,18.07761273101453,16.0,6.244507527295319,58.0
mdlvhuzqu2k.net,15,urlzone,net,0.06666666666666668,0,0,0,0,0.0,17.261303665668233,15.0,6.860914971510358,57.0
wda35eb6c30d46ad4ecff0d429409ba259.pro,38,wd,pro,0.21052631578947367,0,0,0,0,0.0,34.18230535688816,34.0,1.887462192856325,54.0
07464627b282651c85fb7d4f79b9f368.info,37,bamital,info,0.21621621621621626,0,0,0,0,0.0,33.83097988874625,34.0,2.0996400714706147,54.0
6ae941f0a39603216e72df48f21d4a9e.com,36,tinynuke,com,0.25,0,0,0,0,0.0,32.05257045051653,32.0,2.2962508834192263,56.0
hoavantaloada.ddns.net,22,symmi,ddns.net,0.0,6,2,1,0,0.0,20.382562096297654,19.0,5.2910874823138005,57.0
eappsrnsmn.ws,13,mydoom,ws,0.0,0,0,0,0,0.0,17.05399678056931,15.0,7.095047268908763,58.0
zuoozagat.com,13,pitou,com,0.0,3,0,0,0,0.0,16.283411781486233,14.0,7.430399503002571,58.0
mruhrvkhfjgvnsj.biz,19,murofet,biz,0.0,0,0,0,0,0.0,19.32453083929336,17.0,5.8737571322531394,58.0
eeenij.com,10,virut,com,0.0,0,0,0,0,0.0,16.059640972349573,14.0,7.71140030439928,58.0
vp7g3xqynbf4yr5sdh.cn,21,rovnix,cn,0.19047619047619047,0,0,0,0,0.0,20.699513010167696,19.0,4.768437109581085,57.0
wdd8ad758c246bd5f3785d0828b5d662a7.pro,38,wd,pro,0.2368421052631579,0,0,0,0,0.0,34.706807669580456,35.0,1.923480436585158,56.0
yrs5aj81ajgd.net,16,qadars,net,0.125,0,0,0,0,0.0,17.501701407991522,15.0,6.334031812438903,57.0
vmniuqsejpbvd.com,17,necurs,com,0.0,0,0,0,0,0.0,17.467102716139944,15.0,6.40862744211955,58.0
jxgsnte51avmybsmufuezi15l58hqmtd10p22.net,41,murofetweekly,net,0.12195121951219512,0,0,0,0,0.0,35.74921042443507,36.0,1.929683712491121,56.0
avmdqu.com,10,virut,com,0.0,0,0,0,0,0.0,15.966420115328972,14.0,7.715202075569805,58.0
xx80f08e0d.it,13,xxhex,it,0.2307692307692308,0,0,0,0,0.0,17.19070032805591,15.0,6.763816239042426,56.0
revsaqddmxaknfkpv.net,21,fobber,net,0.0,1,0,0,0,0.0,19.856001793100642,18.0,5.306379261440919,57.0
wyamuqhepy.kz,13,pushdo,kz,0.0,2,0,0,0,0.0,17.027161399433545,15.0,7.032826506064088,58.0
63p8zxsu1uxsceosrd.ru,21,rovnix,ru,0.14285714285714285,0,0,0,0,0.0,20.690690139984106,19.0,4.869920693798036,58.0
rkfqpyzipw.com,14,pushdotid,com,0.0,1,0,0,0,0.0,16.60252256657905,14.0,7.240035560534798,58.0
twwuaaoqyfjpguhvs.net,21,fobber,net,0.0,0,0,0,0,0.0,19.985308800456426,18.0,5.4905508818475255,57.0
wbmjnpwztpb.com,15,dircrypt,com,0.0,0,0,0,0,0.0,16.87833404649836,14.0,6.9239263297193965,58.0
xkiohiooqgt.com,15,ramnit,com,0.0,0,0,0,0,0.0,16.886729017666116,14.0,7.182405824763462,58.0
ryviqxoynrqkkwoj.eu,19,emotet,eu,0.0,0,0,0,0,0.0,19.459441286142184,17.0,6.000045028426263,58.0
afobxhbgji.com,14,fobber,com,0.0,1,0,0,0,0.0,16.399107524909834,14.0,7.027219183785384,58.0
hskbkbmr.ru,11,locky,ru,0.0,0,0,0,0,0.0,16.74902703914257,15.0,7.411028175529076,58.0
gmcicouwkoksugge.org,20,ramdo,org,0.0,0,0,0,0,0.0,19.624732563115106,18.0,5.569355571818772,58.0
e5cf094ca2159c5c4b7035f334279baa.info,37,bamital,info,0.1891891891891892,1,0,0,0,0.0,33.580740469058824,34.0,2.102715874639692,55.0
celestineboniface.net,21,suppobox,net,0.0,4,4,1,0,0.0,19.55441449151333,18.0,5.22847838548612,57.0
khqvs5mfwx23.org,16,qadars,org,0.125,0,0,0,0,0.0,17.899362226704973,15.0,6.318556593880503,58.0
usamuezik.com,13,nymaim,com,0.0,1,0,0,0,0.0,16.162092222425986,14.0,7.358413816813218,58.0
xxf706c07d.ch,13,xxhex,ch,0.15384615384615385,0,0,0,0,0.0,17.18601381502537,15.0,6.755841212904362,56.0
ixuhnmqcyv.com,14,oderoor,com,0.0,0,0,0,0,0.0,16.523096358783135,14.0,7.271283791865323,58.0
uouwwwcouiwuokik.org,20,ramdo,org,0.0,1,0,0,0,0.0,19.747743342095074,18.0,5.7436599487279745,58.0
sudpamentalistfanchonut.com,27,banjori,com,0.0,10,3,4,2,0.0,23.233571734213587,23.0,4.152361430918986,58.0
enofkrk.com,11,vawtrak,com,0.0,0,0,0,0,0.0,15.973184995007847,14.0,7.626335247780503,58.0
citrusholidays.co.uk,20,benign,co.uk,0.0,5,3,1,1,0.0,19.27397762699432,18.0,5.614624258067478,58.0
etadobeflgashplayer.net,23,volatilecedar,net,0.0,10,3,2,1,0.0,20.859139719216746,20.0,4.816938253841128,57.0
qiogihtj.org,12,proslikefan,org,0.0,0,0,0,0,0.0,16.77686085131528,15.0,7.489383638936991,58.0
e2qdskwypwnxzb.net,18,urlzone,net,0.05555555555555555,0,0,0,0,0.0,18.381828555127658,16.0,6.03264936124887,57.0
xnkymuv.eu,10,shifu,eu,0.0,0,0,0,0,0.0,16.636245084255354,15.0,7.8270804692123646,58.0
zhbvbxixvwryd.com,17,dircrypt,com,0.0,1,0,0,0,0.0,17.694337469690485,16.0,6.413388035943051,58.0
wnoykspnesqfwbkgi.com,21,ramnit,com,0.0,1,0,0,0,0.0,19.47643498991381,18.0,5.485794006003873,58.0
hnahnsnahn.net,14,mydoom,net,0.0,0,0,0,0,0.0,16.764614789005034,14.0,7.2114286741213425,57.0
cuqace.com,10,virut,com,0.0,1,0,0,0,0.0,15.803472094871323,14.0,7.607395945356003,58.0
hpnfuct.info,12,shifu,info,0.0,0,0,0,0,0.0,16.62308209548261,15.0,7.354209343838541,55.0
vdcjvssah.com,13,vidrotid,com,0.0,1,0,0,0,0.0,16.274201764574038,14.0,7.279627150443571,58.0
fecvospok.kz,12,pushdo,kz,0.0,0,0,0,0,0.0,16.787395317562197,15.0,7.169054298118068,58.0
ecqvviiugkeq.net,16,pykspa2s,net,0.0,0,0,0,0,0.0,17.50198667400208,15.0,6.6161248601334535,57.0
namrhepwnn.us,13,mydoom,us,0.0,3,0,0,0,0.0,17.007824439146646,15.0,7.117433323021727,58.0
bfjdjxr.eu,10,shifu,eu,0.0,0,0,0,0,0.0,16.598182447989892,15.0,7.497811452730702,58.0
imtfiowxuuplfzgwdyilwmy.com,27,hesperbot,com,0.0,0,0,0,0,0.0,23.81017584611936,23.0,4.152533256121823,58.0
botherkylecture.com,19,matsnu,com,0.0,6,2,1,1,0.0,18.2855512765654,17.0,5.887845684073002,58.0
08ac1d870429dee34d30d622acc0f1e3.win,36,wd,win,0.25,1,0,0,0,0.0,32.83047048515598,33.0,1.9546029322599947,54.0
ixtmealmucccqic.com,19,ramnit,com,0.0,0,1,0,0,0.0,18.412841045703694,17.0,5.912600786766897,58.0
5a5dfba3f71ee935d9f13c1e8a1e6a8e.com,36,tinynuke,com,0.3333333333333333,0,0,0,0,0.0,31.739368747070927,32.0,2.4051798439165104,58.0
awbbtoapgtdaww.com,18,ramnit,com,0.0,2,0,0,0,0.0,17.863092691077288,16.0,6.052961167781652,58.0
wjarmzghkrc.com,15,tempedreve,com,0.0,2,0,0,0,0.0,16.797848279234668,14.0,6.915635458178491,58.0
3ae06eeff03ef623e43e06d880f89cf8.co.cc,38,bamital,cc,0.2368421052631579,0,0,0,0,0.0,34.332844305886674,34.0,2.014921051490004,54.0
ujrfagjig.com,13,ramnit,com,0.0,2,0,0,0,0.0,16.26211871141268,14.0,7.339735098977973,58.0
uismouzwy62c8vbsjf.com,22,rovnix,com,0.09090909090909093,2,0,0,0,0.0,20.3465370743933,19.0,5.024346633297693,58.0
tnnbifycjnxbnmkr.eu,19,emotet,eu,0.0,0,0,0,0,0.0,19.321229904028364,17.0,5.639994365667379,58.0
simpoitaveniarum.com,20,gozi,com,0.0,6,2,0,0,0.0,18.75513988222589,17.0,5.8107437360110605,58.0
cjhkljxjiimym.com,17,ramnit,com,0.0,0,0,0,0,0.0,17.762414165495038,16.0,6.569424836014667,58.0
cweskwi35ovfsovotjvc59fqdyhrb38o11av.org,40,murofetweekly,org,0.1,1,0,0,0,0.0,35.18358905393565,35.0,1.8489051388336544,58.0
jyavacafqum.kz,14,pushdo,kz,0.0,1,1,0,0,0.0,17.30319701693257,15.0,6.693702795253008,58.0
ilqgqpqf.com,12,oderoor,com,0.0,0,0,0,0,0.0,16.280925891965687,14.0,7.591455964316768,58.0
rooduasay.me,12,pitou,me,0.0,1,1,0,0,0.0,16.618619720031784,15.0,7.302794494386891,58.0
wde882c509566ed42fb44afaf70a816090.pro,38,wd,pro,0.15789473684210525,0,0,0,0,0.0,34.53568881553477,35.0,1.81764396724054,53.0
ywgquwnansnan.cc,16,pykspa2s,cc,0.0,1,0,0,0,0.0,17.745766856164803,15.0,6.5116636312141205,58.0
ns1.timechk0.net,16,beebone,net,0.125,0,0,0,0,0.0,17.48855879536239,15.0,6.508336230990803,56.0
ooxanmwfsat.info,16,pykspa,info,0.0,1,1,0,0,0.0,17.537054017156713,15.0,6.598572417138237,54.0
xxf4ce0d8.ws,12,xxhex,ws,0.25,0,0,0,0,0.0,17.051999918495426,15.0,6.933667550783413,57.0
ozfdgzfhdqmeo8y.com,19,bedep,com,0.05263157894736842,0,0,0,0,0.0,18.490922428021268,17.0,5.769976772691834,58.0
aunibhmpj.org,13,necurs,org,0.0,1,0,0,0,0.0,16.79581066487357,15.0,7.1005361683412325,58.0
hktydhyirlncwbhazlcisfng.net,28,qakbot,net,0.0,0,0,0,0,0.0,24.67153656498971,24.0,3.7846590778938936,57.0
rrybvxab.cc,11,conficker,cc,0.0,0,0,0,0,0.0,16.57279377305051,15.0,7.347711070830313,58.0
bdf1798120332b1b479e01f4912a7314.org,36,bamital,org,0.16666666666666666,0,0,0,0,0.0,33.00694826497137,33.0,2.0496557595395717,56.0
tuocnsqob.info,14,qakbot,info,0.0,0,0,0,0,0.0,16.95602828208733,15.0,7.0510075113148005,55.0
ufjaimcwnwz.net,15,pykspa,net,0.0,1,0,0,0,0.0,17.053242863255697,15.0,6.81952692175912,57.0
llvfsqpywgcuhvtx.eu,19,emotet,eu,0.0,0,0,0,0,0.0,19.49302117081321,18.0,5.738388893592794,58.0
au664be6c3pmnw86yn.ru,21,rovnix,ru,0.19047619047619047,0,0,0,0,0.0,20.72376062106486,19.0,4.679603424754043,58.0
eihpiologistbikerepil.com,25,banjori,com,0.0,4,2,0,0,0.0,22.20675672922143,21.0,4.62037325760816,58.0
sfiqvitres.click,16,locky,click,0.0,0,0,0,0,0.0,18.115797624141656,16.0,6.532664500745192,58.0
andareanythe.com,16,gozi,com,0.0,7,3,0,0,0.0,16.81298775393769,15.0,6.530406883808559,58.0
isnaacutequk.ddns.net,21,symmi,ddns.net,0.0,2,1,1,0,0.0,19.732155592232612,18.0,5.487272496593372,57.0
qcpebbxufztcjenw.ru,19,blackhole,ru,0.0,1,0,0,0,0.0,19.24070338447745,17.0,5.4167646589031175,58.0
bpserasildeafeninguvuc.com,26,banjori,com,0.0,6,2,0,1,0.0,22.664812437598055,22.0,4.246227258732879,58.0
